age,birthdate,birthplace,category,hand,height,id,links,name,nationality,photo_url,points,ranking,short_name,side,updated_at,url
25,2001-06-29,,men,,,2335,,Wee Ming Hock Vincent Jones Jr,MY,,45,551,Ming,,2026-07-13T14:00:30+02:00,
34,1992-06-28,,men,,,2333,,Wenhao Chang,TW,,0,3241,Chang,,2026-07-13T14:00:58+02:00,
33,1992-09-21,,men,,,2319,,Wenjie Wang,CN,,33,681,Wang,,2026-07-13T14:00:33+02:00,
28,1997-08-08,,men,,,1472,,Weyers Meintjes,ZA,,9,1406,Meintjes,,2026-07-13T14:00:44+02:00,
17,2009-05-05,Orebro,men,,170,2192,,William Waldenlov,SE,,11,1253,Waldenlov,,2026-07-13T14:00:43+02:00,
19,2006-08-31,Ullared,men,,180,1408,,Willy Släryd,SE,,275,191,Släryd,drive,2026-07-13T14:00:21+02:00,
19,2006-08-31,,men,,,1786,,Willy Tiger Slaryd,SE,,0,2731,Tiger,,2026-07-13T04:00:01+02:00,
25,2001-01-11,,men,,,1782,,Witold Konopko,PL,,38,612,Konopko,,2026-07-13T14:00:31+02:00,
25,2001-06-30,,men,,,1385,,Wojciech Szczesny,PL,,55,498,Szczesny,,2026-07-13T14:00:28+02:00,
36,1990-01-21,,men,,,835,,Xavier Cardoso,PT,,2,2883,Cardoso,,2026-07-13T14:00:56+02:00,
37,1989-01-19,,men,,,2284,,Xavier Masson,FR,,9,1406,Masson,,2026-07-13T14:00:44+02:00,
28,1998-04-24,,men,,,2336,,Xie Zongnan,CN,,18,959,Zongnan,,2026-07-13T14:00:38+02:00,
19,2006-10-19,,men,,,2340,,Xinjian Jiang,CN,,16,1008,Jiang,,2026-07-13T14:00:39+02:00,
23,2002-12-17,,men,,,2337,,Xusheng Wang,CN,,18,959,Wang,,2026-07-13T14:00:38+02:00,
28,1998-06-12,,men,,,1286,,Yan Brek,KZ,,31,709,Brek,,2026-07-13T14:00:34+02:00,
27,1999-01-10,,men,,,1364,,Yanis Muesser,FR,,139,279,Muesser,,2026-07-13T14:00:23+02:00,
26,2000-04-15,,men,,,2505,,Yannick Verwater,NL,,38,612,Verwater,,2026-07-13T14:00:31+02:00,
19,2007-06-02,,men,,,1906,,Yeray Conejero Cotillas,ES,,39,602,Conejero,,2026-07-13T14:00:31+02:00,
27,1998-12-30,,men,,,1282,,Yevgeniy Danilov,KZ,,43,562,Danilov,,2026-07-13T14:00:30+02:00,
29,1996-07-23,,men,,,2318,,Yikai Wang,CN,,15,1052,Wang,,2026-07-13T14:00:40+02:00,
18,2007-09-12,Perpignan,men,,174,473,,Yoan Boronad,FR,,302,181,Boronad,drive,2026-07-13T14:00:21+02:00,
,,,men,,,2529,,Younis Al Rawahi,OM,,8,1474,Al Rawahi,,2026-07-13T14:00:45+02:00,
21,2004-10-18,Breda,men,,188,185,,Youp De Kroon,NL,,440,130,De Kroon,drive,2026-07-14T08:05:02+02:00,
24,2001-09-13,,men,,,1685,,Youssef Ait Oumelloul,MA,,42,568,Ait Oumelloul,,2026-07-13T14:00:30+02:00,
28,1998-06-03,Giza,men,,178,118,,Youssef Hossam,EG,,120,308,Hossam,backhand,2026-07-13T14:00:24+02:00,
36,1990-07-03,,men,,,2343,,Yuan Cheng Li,TW,,3,2310,Cheng,,2026-07-13T14:00:53+02:00,
29,1996-08-06,,men,,,2341,,Yuanqin Du,CN,,16,1008,Du,,2026-07-13T14:00:39+02:00,
25,2000-12-12,,men,,,1279,,Yusif Rzayev,AZ,,25,800,Rzayev,,2026-07-13T14:00:35+02:00,
36,1989-08-08,,men,,,1733,,Zar Lasahido,ZZ,,68,443,Lasahido,,2026-07-13T14:00:27+02:00,
26,1999-11-30,Guimaraes,men,,185,5,,Zé Alexandre Meireles,PT,,174,245,Meireles,backhand,2026-07-13T14:00:23+02:00,
20,2006-03-14,,men,,,1671,,Zein Mkanna,ZZ,,5,1880,Mkanna,,2026-07-13T14:00:49+02:00,
25,2000-12-26,,men,,,1236,,Zè Pedro Ferreira,PT,,83,398,Ferreira,,2026-07-13T14:00:26+02:00,
19,2006-10-14,,men,,,1287,,Zhakas Kozbak,KZ,,22,862,Kozbak,,2026-07-13T14:00:37+02:00,
22,2004-05-09,,men,,,1290,,Zhanibek Umbetov,KZ,,62,468,Umbetov,,2026-07-13T14:00:28+02:00,
31,1994-08-28,,men,,,1283,,Zhaslan Omarov,KZ,,14,1100,Omarov,,2026-07-13T14:00:41+02:00,
17,2009-06-30,,men,,,1513,,Ziad Sherif Hussein,EG,,15,1052,Sherif,,2026-07-13T14:00:40+02:00,
31,1995-01-05,,men,,,2531,,Zonghao Qiao,CN,,0,3241,Qiao,,2026-07-13T14:00:59+02:00,
34,1992-04-21,,women,,,2152,,Abby Ombler-Truran,GB,,27,504,Ombler-Truran,,2026-07-13T14:01:13+02:00,
46,1979-07-18,,women,,,1218,,Abigail Tordoff,GB,,93,251,Tordoff,,2026-07-13T14:01:08+02:00,
33,1993-04-11,,women,,,1998,,Adi Maimon,IL,,8,971,Maimon,,2026-07-13T14:01:20+02:00,
18,2007-12-19,,women,,,1541,,Adolfina Caballero Vico,ES,,112,217,Caballero,,2026-07-13T14:01:07+02:00,
23,2003-01-22,Ciudad de México,women,,,675,,Adriana Corona,MX,,61,324,Corona,,2026-07-13T14:01:10+02:00,
17,2009-01-03,Alicante,women,,165,1943,,Adriana Lopez Lesende,ES,,8,971,Lopez,,2026-07-13T14:01:22+02:00,
25,2001-06-27,,women,,,1692,,Afaf Byad,LB,,16,674,Byad,,2026-07-13T14:01:17+02:00,
18,2007-07-20,Madrid,women,,167,453,,Agueda Perez Ortiz,ES,https://storage.googleapis.com/fantasypadeltour/player-api/agueda-perez-ortiz.webp,1492,40,Perez,backhand,2026-07-13T14:01:03+02:00,
33,1993-01-15,Muro de alcoy,women,,164,492,,Aida Martinez Sanjuan,ES,https://storage.googleapis.com/fantasypadeltour/player-api/aida-martinez-sanjuan.webp,816,68,Martinez,drive,2026-07-13T14:01:04+02:00,
28,1998-06-10,,women,,,1307,,Aiganym Orymbekova,KZ,,8,971,Orymbekova,,2026-07-13T14:01:20+02:00,
21,2005-02-14,,women,,,2357,,Ai Liu,CN,,44,384,Liu,,2026-07-13T14:01:11+02:00,
17,2008-11-22,,women,,,2138,,Aimee Connolly,GB,,,,Connolly,,2026-07-07T08:00:21+02:00,
17,2008-11-22,,women,,,2178,,Aimee Connoly,GB,,5,1211,Connoly,,2026-07-13T14:01:23+02:00,
34,1991-08-21,London,women,,160,883,,Aimee Gibson,GB,https://storage.googleapis.com/fantasypadeltour/player-api/aimee-gibson.webp,438,108,Gibson,drive,2026-07-13T14:01:05+02:00,
14,2011-10-11,,women,,,1935,,Ainara Andoin Amengual,ES,,25,529,Andoin,,2026-07-13T14:01:14+02:00,
22,2003-09-26,Tarragona,women,,173,625,,Ainara Pozuelo Dominguez,ES,,111,221,Pozuelo,drive,2026-07-15T16:03:24+02:00,
23,2003-03-04,,women,,,1579,,Ainhoa Corrales Fernández,ES,,111,221,Corrales,,2026-07-13T14:01:08+02:00,
20,2006-02-21,Santander,women,,172,562,,Ainhoa Navarro Fernandez,ES,,164,183,Navarro,drive,2026-07-13T14:01:07+02:00,
32,1993-11-03,Madrid,women,,172,607,,Ainhoa Rico Martin,ES,,16,674,Rico,backhand,2026-07-15T12:04:03+02:00,
20,2005-09-24,Bilbao,women,,171,705,,Ainize Santamaria Landa,ES,,473,101,Santamaria,backhand,2026-07-15T20:02:11+02:00,
23,2003-05-15,,women,,,1318,,Ainur Daudova,KZ,,8,971,Daudova,,2026-07-13T14:01:22+02:00,
25,2001-01-10,,women,,,1635,,Aisha Alawadhi,AE,,43,388,Alawadhi,backhand,2026-07-13T14:01:11+02:00,
25,2000-11-21,Madrid,women,,155,616,,Aitana Garcia Roman,ES,https://storage.googleapis.com/fantasypadeltour/player-api/aitana-garcia-roman.webp,477,95,Garcia,drive,2026-07-15T12:04:27+02:00,
36,1989-08-11,Gothenburg,women,,168,2211,,Ajla Behram,SE,,8,971,Behram,drive,2026-07-13T14:01:21+02:00,
38,1987-09-04,,women,,,893,,Aki Kitao,JP,,26,514,Kitao,,2026-07-13T14:01:14+02:00,
29,1997-03-30,,women,,,2235,,Akmo Bolotbek Kyzy,ZZ,,16,674,Bolotbek,,2026-07-15T16:02:19+02:00,
28,1997-11-03,,women,,,500,,Alanoud Yamani,SA,,69,304,Yamani,,2026-07-15T12:00:47+02:00,
20,2005-12-04,Tarragona,women,,170,461,,Alba Gallardo Salvado,ES,https://storage.googleapis.com/fantasypadeltour/player-api/alba-gallardo-salvado.webp,389,112,Gallardo,backhand,2026-07-13T14:01:05+02:00,
30,1996-06-06,,women,,,2464,,Alba Payeras Soler,ES,,17,663,Payeras,,2026-07-13T14:01:16+02:00,
26,1999-09-18,Málaga,women,,165,491,,Alba Perez Momha,ES,https://storage.googleapis.com/fantasypadeltour/player-api/alba-perez-momha.webp,754,72,Perez,backhand,2026-07-13T14:01:04+02:00,
31,1995-06-28,,women,,,2239,,Alba Sola Ortega,ES,,10,910,Sola,,2026-07-15T16:02:39+02:00,
19,2007-05-30,,women,,,1582,,Alba Vazquez Gracia,ES,,346,120,Vazquez,,2026-07-13T14:01:05+02:00,
27,1999-02-27,,women,,,2227,,Alba Zanon Bodi,ES,,16,674,Zanon,,2026-07-15T12:00:02+02:00,
20,2006-05-29,Valladolid,women,,169,398,,Alejandra Alonso De Villa,ES,https://storage.googleapis.com/fantasypadeltour/player-api/alejandra-alonso-de-villa.webp,4659,14,Alonso,backhand,2026-07-13T14:01:02+02:00,
32,1993-11-27,,women,,,692,,Alejandra Elizabeth Aguirre Corrales,MX,,36,430,Aguirre,,2026-07-13T14:01:12+02:00,
40,1985-12-31,Madrid,women,,168,424,,Alejandra Salazar Bengoechea,ES,https://storage.googleapis.com/fantasypadeltour/player-api/alejandra-salazar-bengoechea.webp,4904,13,Salazar,drive,2026-07-13T14:01:02+02:00,
31,1994-08-22,Yekaterinburg,women,,166,1316,,Alena Vasileva,RU,,181,174,Vasileva,drive,2026-07-13T14:01:06+02:00,
29,1997-03-07,Lecce,women,,,1896,,Alessia Perrone,IT,,19,615,Perrone,,2026-07-13T14:01:15+02:00,
26,1999-10-01,,women,,,702,,Alexandra Alegre Ferré,ES,,8,971,Alegre,,2026-07-15T20:01:50+02:00,
52,1973-10-10,,women,,,1719,,Alexandra Fouquet,FR,,18,635,Fouquet,,2026-07-13T14:01:16+02:00,
31,1995-01-24,,women,,,1325,,Alexandra Khan,KZ,,8,971,Khan,,2026-07-13T14:01:20+02:00,
34,1991-11-11,,women,,,2204,,Alexandra Pils,AT,,55,347,Pils,,2026-07-13T14:01:10+02:00,
30,1995-10-22,,women,,,1313,,Alexandra Rodicheva,KZ,,13,790,Rodicheva,,2026-07-13T14:01:18+02:00,
25,2001-03-26,,women,,,560,,Alexandra Silva,PT,,278,134,Silva,,2026-07-15T12:00:18+02:00,
39,1986-11-21,,women,,,901,,Alexia Dalley,AU,,27,504,Dalley,,2026-07-13T14:01:13+02:00,
27,1998-09-25,,women,,,2150,,Alex Oelmann,GB,,5,1211,Oelmann,,2026-07-13T14:01:24+02:00,
31,1995-05-25,,women,,,1633,,Alia Taher,AE,,15,726,Taher,drive,2026-07-13T14:01:17+02:00,
32,1993-10-10,,women,,,1715,,Alica Repcikova,SK,,74,287,Repcikova,,2026-07-13T14:01:09+02:00,
25,2000-12-03,,women,,,1897,,Alice Colombi,IT,,11,861,Colombi,,2026-07-13T14:01:19+02:00,
29,1996-11-14,,women,,,2157,,Alice Keddie,GB,,10,910,Keddie,,2026-07-13T14:01:20+02:00,
35,1991-06-12,,women,,,1745,,Alice Radu,RO,,77,277,Radu,,2026-07-13T14:01:09+02:00,
32,1994-06-05,,women,,,1830,,Alice Tartaglia,IT,,5,1211,Tartaglia,,2026-07-13T14:01:24+02:00,
25,2000-12-02,Madrid,women,,167,620,,Alicia Alegre Masnou,ES,https://storage.googleapis.com/fantasypadeltour/player-api/alicia-alegre-masnou.webp,5,1211,Alegre,backhand,2026-07-15T16:02:56+02:00,
36,1989-11-17,Medina del Campo,women,,164,442,,Alicia Blanco Rojo,ES,https://storage.googleapis.com/fantasypadeltour/player-api/alicia-blanco-rojo.webp,103,233,Blanco,backhand,2026-07-13T14:01:08+02:00,
18,2007-08-30,Palma de Mallorca,women,,160,667,,Alicia Cañellas,ES,,82,265,Cañellas,drive,2026-07-13T14:01:09+02:00,
36,1990-06-28,,women,,,2512,,Alicia Keppenne,BE,,11,861,Keppenne,,2026-07-13T14:01:19+02:00,
23,2003-04-04,,women,,,1803,,Alicja Domagalska,PL,,8,971,Domagalska,,2026-07-13T14:01:21+02:00,
25,2000-12-25,,women,,,1739,,Alise Cernecka,LV,,62,321,Cernecka,,2026-07-13T14:01:10+02:00,
33,1993-03-17,Lyon,women,,174,392,,Alix Collombon,FR,https://storage.googleapis.com/fantasypadeltour/player-api/alix-collombon.webp,1644,37,Collombon,drive,2026-07-13T14:01:03+02:00,
27,1998-12-06,,women,,,689,,Allison Peralta Sanchez,MX,,50,366,Peralta,,2026-07-13T14:01:11+02:00,
21,2005-07-08,,women,,,2168,,Alma Sofia Cordoba,AR,,22,568,Cordoba,,2026-07-13T14:01:14+02:00,
25,2000-11-10,,women,,,2238,,Alsu Samigullina,RU,,13,790,Samigullina,,2026-07-15T16:02:35+02:00,
23,2002-11-21,Malmö,women,,170,639,,Amanda Girdo,SE,,14,744,Girdo,backhand,2026-07-13T14:01:17+02:00,
18,2008-01-16,Madrid,women,,163,468,,Amanda Lopez Moral,ES,https://storage.googleapis.com/fantasypadeltour/player-api/amanda-lopez-moral.webp,943,60,Lopez,backhand,2026-07-13T14:01:03+02:00,
15,2010-09-16,,women,,,2053,,Amaya Sánchez Del Viejo,ES,,5,1211,Sánchez,,2026-07-13T14:01:24+02:00,
47,1979-06-28,,women,,,719,,Amelie Detriviere,FR,,27,504,Detriviere,,2026-07-15T20:03:12+02:00,
46,1979-12-01,,women,,,1942,,Amiina Bakunowicz,GB,,18,635,Bakunowicz,,2026-07-13T14:01:16+02:00,
17,2008-07-30,,women,,,1302,,Amina Beimuratova,KZ,,8,971,Beimuratova,,2026-07-13T14:01:21+02:00,
22,2004-04-23,,women,,,2462,,Amy Flynn,IE,,16,674,Flynn,,2026-07-13T14:01:16+02:00,
18,2008-03-14,,women,,,683,,Anabela Salas Almaraz,MX,,0,1752,Salas,,2026-07-13T14:01:26+02:00,
36,1989-08-25,,women,,,1992,,Ana Belec,SI,,26,514,Belec,,2026-07-13T14:01:14+02:00,
18,2007-12-19,,women,,,1540,,Ana Caballero Vico,ES,,99,242,Caballero,,2026-07-13T14:01:08+02:00,
47,1978-09-20,Oporto,women,,171,439,,Ana Catarina Nogueira,PT,https://storage.googleapis.com/fantasypadeltour/player-api/ana-catarina-nogueira.webp,1249,51,Nogueira,backhand,2026-07-13T14:01:03+02:00,
20,2005-08-12,Madrid,women,,166,569,,Ana Cristina Sanchez Perez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/ana-cristina-sanchez-perez.webp,411,109,Sanchez,drive,2026-07-13T14:01:05+02:00,
21,2005-04-23,Barcelona,women,,172,493,,Ana Dominguez Gracia,ES,https://storage.googleapis.com/fantasypadeltour/player-api/ana-dominguez-gracia.webp,783,70,Dominguez,backhand,2026-07-13T14:01:04+02:00,
30,1996-01-19,Sevilla,women,,167,713,,Ana Elliot garcia-Montaner,ES,,89,256,Elliot,,2026-07-15T20:02:42+02:00,
40,1986-05-17,Sevilla,women,,167,593,,Ana Fernandez De Osso Fuentes,ES,https://storage.googleapis.com/fantasypadeltour/player-api/ana-fernandez-de-osso-fuentes.webp,24,545,Fernandez,backhand,2026-07-15T12:03:32+02:00,
21,2005-04-01,,women,,,682,,Anahi Salas Almaraz,MX,,14,744,Salas,,2026-07-13T14:01:18+02:00,
35,1991-06-06,Ciudad de México,women,,162,646,,Ana Maria Cabrejas Ruiz,MX,,213,164,Cabrejas,drive,2026-07-15T16:04:40+02:00,
23,2002-08-04,,women,,,2091,,Anamaria Izabela Serfezi,RO,,8,971,Izabela,,2026-07-13T14:01:21+02:00,
40,1985-10-16,,women,,,1506,,Ana Renda,AU,,13,790,Renda,,2026-07-13T14:01:18+02:00,
17,2008-09-29,Almaty,women,,168,1298,,Anastasia Ivanova,KZ,,13,790,Ivanova,,2026-07-13T14:01:19+02:00,
26,2000-03-23,,women,,,1315,,Anastasiia Ryzhova,RU,,268,137,Ryzhova,,2026-07-13T14:01:05+02:00,
26,1999-09-27,Marbella,women,,165,526,,Ana Varo Ramos,ES,https://storage.googleapis.com/fantasypadeltour/player-api/ana-varo-ramos.webp,505,94,Varo,drive,2026-07-15T12:02:55+02:00,
41,1985-04-26,Santiago,women,,174,686,,Andrea Koch Benvenuto,CL,,5,1203,Koch,backhand,2026-07-06T11:01:21+02:00,
24,2001-12-22,,women,,,714,,Andrea Lima Ramirez,ES,,46,375,Lima,,2026-07-15T20:02:50+02:00,
19,2007-05-12,Barcelona,women,,170,410,,Andrea Ustero Prieto,ES,https://storage.googleapis.com/fantasypadeltour/player-api/andrea-ustero-prieto.webp,9360,7,Ustero,drive,2026-07-13T14:01:02+02:00,
24,2001-08-12,,women,,,2094,,Andreea Elena Iordachi,RO,,5,1211,Elena,,2026-07-13T14:01:24+02:00,
41,1985-06-25,Zaragoza,women,,173,1630,,Angela Caro Cantin,ES,,59,332,Caro,backhand,2026-07-13T14:01:10+02:00,
39,1987-04-27,,women,,,1658,,Angela Maria Dangond Villamizar,AU,,19,615,Dangond,,2026-07-13T14:01:15+02:00,
17,2009-03-02,,women,,,921,,Angela Navarro Garcia,ES,,50,366,Navarro,,2026-07-13T14:01:11+02:00,
35,1990-12-27,,women,,,1305,,Angelina Gordienko,RU,,61,324,Gordienko,,2026-07-13T14:01:10+02:00,
20,2006-07-01,Moscow,women,,166,563,,Angelina Neizvestnaya,RU,,292,130,Neizvestnaya,backhand,2026-07-13T14:01:05+02:00,
14,2011-12-14,,women,,,1934,,Angharad Suarez Garcia,ES,,5,1211,Suarez,,2026-07-13T14:01:22+02:00,
29,1996-07-24,Tarragona,women,,159,2085,,Anna Cortiles,ES,,200,167,Cortiles,drive,2026-07-15T12:00:13+02:00,
32,1994-01-16,,women,,,1258,,Anna Guryanova,AM,,113,215,Guryanova,,2026-07-13T14:01:07+02:00,
27,1999-05-18,,women,,,1730,,Anna Monica Mallari,PH,,5,1211,Monica,,2026-07-13T14:01:23+02:00,
21,2005-06-17,Tarragona,women,,167,490,,Anna Ortiz Gasco,ES,https://storage.googleapis.com/fantasypadeltour/player-api/anna-ortiz-gasco.webp,632,84,Ortiz,backhand,2026-07-13T14:01:04+02:00,
24,2001-12-14,Wien,women,,168,1898,,Anna Schmid,AT,,91,254,Schmid,backhand,2026-07-13T14:01:08+02:00,
19,2006-07-19,,women,,,2151,,Anna Zuka,IE,,27,504,Zuka,,2026-07-13T14:01:13+02:00,
30,1996-03-19,,women,,,2515,,Anneleen De Cock,BE,,16,674,De Cock,,2026-07-13T14:01:16+02:00,
37,1988-10-22,,women,,,891,,Anne Sophie Tavan,FR,,10,910,Tavan,,2026-07-13T14:01:20+02:00,
18,2008-04-14,,women,,,685,,Annie Frida Arenas Mondragón,MX,,8,971,Arenas,,2026-07-13T14:01:21+02:00,
30,1996-03-11,,women,,,2358,,Ann Lei,TW,,14,744,Lei,,2026-07-13T14:01:17+02:00,
32,1994-03-07,Wilrijk,women,,170,517,,An-Sophie Mestach,BE,,80,271,Mestach,backhand,2026-07-15T12:02:07+02:00,
43,1983-06-13,,women,,,1885,,Apsara Jonassen,US,,8,971,Jonassen,,2026-07-13T14:01:22+02:00,
25,2000-08-28,Murcia,women,,162,393,,Araceli Martinez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/araceli-martinez.webp,1741,34,Martinez,backhand,2026-07-13T14:01:03+02:00,
36,1990-01-24,Utiel,women,,171,504,,Arantxa Soriano Perez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/arantxa-soriano-perez.webp,64,317,Soriano,drive,2026-07-15T12:01:02+02:00,
52,1973-09-30,,women,,,679,,Aranzazu Gallardo Muñoz,MX,,0,1433,Gallardo,,2026-06-26T04:03:48+02:00,
30,1996-06-03,Parana,women,,166,406,,Aranzazu Osoro Ulrich,AR,https://storage.googleapis.com/fantasypadeltour/player-api/aranzazu-osoro-ulrich.webp,3049,19,Osoro,drive,2026-07-13T14:01:02+02:00,
28,1998-07-12,,women,,,499,,Areej Khalil Fareh,SA,,61,324,Khalil,,2026-07-15T12:00:40+02:00,
27,1999-01-10,Lleida,women,,158,642,,Ares Llobera Irun,ES,,28,494,Llobera,drive,2026-07-15T16:04:20+02:00,
23,2002-10-26,Palma de Mallorca,women,,165,484,,Ariadna Cañellas Rodero,ES,https://storage.googleapis.com/fantasypadeltour/player-api/ariadna-canellas-rodero.webp,883,63,Cañellas,drive,2026-07-13T14:01:03+02:00,
33,1993-05-18,,women,,,2231,,Ariadna Santana Trujillo,ES,,11,861,Santana,,2026-07-15T16:02:06+02:00,
28,1997-07-19,Reus,women,,165,388,,Ariana Sanchez Fallada,ES,https://storage.googleapis.com/fantasypadeltour/player-api/ariana-sanchez-fallada.webp,13237,5,Sanchez,backhand,2026-07-13T14:01:02+02:00,
32,1993-09-27,,women,,,2255,,Arina Azikova,LV,,26,514,Azikova,,2026-07-15T16:01:41+02:00,
26,2000-02-15,,women,,,1860,,Asia Bicchi,IT,,15,726,Bicchi,,2026-07-13T14:01:17+02:00,
27,1999-07-05,,women,,,1419,,Aukse Maciulaityte,LT,,43,388,Maciulaityte,,2026-07-13T14:01:11+02:00,
19,2006-09-21,Roma,women,,180,1565,,Aurelia Sara Argentieri,IT,,55,347,Sara,,2026-07-13T14:01:10+02:00,
19,2006-07-25,,women,,,814,,Aurora Buscaino,IT,,152,191,Buscaino,,2026-07-13T14:01:07+02:00,
32,1994-03-29,Capelle aan den IJssel,women,,180,615,,Avalon Segou Jonker,NL,,5,1211,Segou,backhand,2026-07-15T12:04:23+02:00,
16,2009-09-22,,women,,,1821,,Axelle Moens,BE,,40,403,Moens,,2026-07-13T14:01:11+02:00,
27,1998-11-24,,women,,,1528,,Babette De Decker,BE,,9,960,De Decker,,2026-07-13T14:01:20+02:00,
40,1985-11-25,Västerås,women,,170,2203,,Baharak Soleymani,SE,,27,504,Soleymani,backhand,2026-07-13T14:01:13+02:00,
32,1993-10-07,Madrid,women,,161,448,,Barbara Las Heras,ES,https://storage.googleapis.com/fantasypadeltour/player-api/barbara-las-heras.webp,957,59,Las Heras,drive,2026-07-13T14:01:03+02:00,
35,1991-01-01,,women,,,1616,,Beatrice Gumulya,ZZ,,77,277,Gumulya,,2026-07-13T14:01:09+02:00,
24,2001-09-03,Valladolid,women,,164,394,,Beatriz Caldera Sanchez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/beatriz-caldera-sanchez.webp,3087,17,Caldera,drive,2026-07-13T14:01:02+02:00,
,,,women,,,810,,Beatriz Ferreira,PT,,72,278,Ferreira,,2026-06-25T20:00:07+02:00,
24,2001-11-23,Málaga,women,,174,413,,Beatriz Gonzalez Fernandez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/beatriz-gonzalez-fernandez.webp,14894,3,Gonzalez,backhand,2026-07-13T14:01:02+02:00,
15,2011-03-22,,women,,,917,,Beatriz Gueiral,PT,,39,412,Gueiral,,2026-07-13T14:01:12+02:00,
,,,women,,,2403,,Begona Garralda,ES,,,,Garralda,,2026-07-09T16:02:00+02:00,
38,1988-01-01,,women,,,1825,,Benedetta Davato,IT,,21,583,Davato,,2026-07-13T14:01:15+02:00,
39,1986-10-28,,women,,,2206,,Biljana Billie Gajic,SE,,25,529,Billie,,2026-07-13T14:01:14+02:00,
22,2003-08-29,Pamplona,women,,,1142,,Blanca Arriola Cerrejon,ES,,458,104,Arriola,backhand,2026-07-13T14:01:05+02:00,
27,1998-10-03,,women,,,1573,,Blanca Puig Caballero,ES,,32,462,Puig,,2026-07-13T14:01:13+02:00,
28,1998-07-09,,women,,,1383,,Blanche Lenoan,FR,,5,1211,Lenoan,,2026-07-13T14:01:24+02:00,
27,1998-11-06,,women,,,1744,,Bojana Jovanovic,RS,,95,248,Jovanovic,,2026-07-13T14:01:08+02:00,
27,1999-01-19,Amsterdam,women,,,538,,Bo Luttikhuis,NL,https://storage.googleapis.com/fantasypadeltour/player-api/bo-luttikhuis.webp,531,91,Luttikhuis,drive,2026-07-13T14:01:04+02:00,
33,1992-11-16,,women,,,2183,,Brisilda Kuqo,AL,,14,744,Kuqo,drive,2026-07-13T14:01:17+02:00,
34,1992-03-03,Miami,women,,178,507,,Brittany Dubins,US,,635,83,Dubins,backhand,2026-07-13T14:01:04+02:00,
30,1996-03-27,Porto,women,,169,567,,Bruna Albuquerque Melo,PT,https://storage.googleapis.com/fantasypadeltour/player-api/bruna-albuquerque-melo.webp,261,143,Albuquerque,backhand,2026-07-13T14:01:06+02:00,
18,2007-09-10,,women,,,1933,,Caetana Cunha Girbal,PT,,20,609,Cunha,,2026-07-13T14:01:15+02:00,
,,,women,,,520,,Camila Acuña,PY,,22,541,Acuña,,2026-07-15T12:02:21+02:00,
19,2007-03-20,Pamplona,women,,170,494,,Camila Fassio Goyeneche,ES,,752,73,Fassio,backhand,2026-07-13T14:01:04+02:00,
25,2001-04-10,Ciudad de México,women,,157,506,,Camila Ramme Coellar,MX,,636,82,Ramme,backhand,2026-07-14T08:05:02+02:00,
19,2007-01-04,Roma,women,,163,1586,,Camilla Livioni,IT,,253,146,Livioni,backhand,2026-07-13T14:01:06+02:00,
19,2007-06-26,,women,,,2198,,Camilla Møller,DK,,35,437,Møller,,2026-07-13T14:01:12+02:00,
29,1997-05-26,,women,,,1571,,Camilla Ronchini,IT,,123,211,Ronchini,,2026-07-13T14:01:07+02:00,
29,1997-01-03,Paris,women,,,551,,Camille Sireix,FR,,288,133,Sireix,backhand,2026-07-13T14:01:05+02:00,
16,2010-02-04,Avila,women,,174,2490,,Candela De Soroa Jimenez,ES,,32,462,De Soroa Jimenez,,2026-07-13T14:01:13+02:00,
21,2005-07-01,Castellón de la Plana,women,,156,649,,Candela Lucendo Millan,ES,,58,334,Lucendo,drive,2026-07-13T14:01:10+02:00,
32,1994-02-28,Buenos Aires,women,,,2095,,Candelaria Sedano Acosta,ES,,54,352,Sedano,,2026-07-13T14:01:10+02:00,
25,2001-03-09,,women,,,1698,,Capucine Rochet,FR,,16,674,Rochet,,2026-07-13T14:01:16+02:00,
39,1987-05-29,,women,,,801,,Carina Costa,PT,,83,261,Costa,,2026-07-13T14:01:08+02:00,
16,2010-07-04,,women,,,912,,Carla Aguila Tello,ES,,51,362,Aguila,,2026-07-13T14:01:11+02:00,
29,1997-06-26,Madrid,women,,165,604,,Carla Castillo Velarde,ES,https://storage.googleapis.com/fantasypadeltour/player-api/carla-castillo-velarde.webp,77,277,Castillo,drive,2026-07-15T12:03:49+02:00,
19,2007-03-20,Avilés,women,,160,1611,,Carla Fernandez Gonzalez,ES,,659,80,Fernandez,backhand,2026-07-13T14:01:04+02:00,
27,1999-06-11,Barcelona,women,,170,547,,Carla Fito Fernandez,ES,,290,132,Fito,drive,2026-07-13T14:01:05+02:00,
35,1991-03-24,Tenerife,women,,168,403,,Carla Mesa Salazar,ES,https://storage.googleapis.com/fantasypadeltour/player-api/carla-mesa-salazar.webp,825,67,Mesa,backhand,2026-07-13T14:01:04+02:00,
29,1997-01-25,La Coruña,women,,168,2429,,Carla Rodriguez Sanchez,US,,30,478,Rodriguez,drive,2026-07-14T08:00:17+02:00,
21,2004-12-08,,women,,,2164,,Carla Sánchez Nombela,ES,,26,514,Sánchez,,2026-07-13T14:01:14+02:00,
